"id","dc.subject[]"
"cff4247e-edee-4733-9ada-a2f9c8dfc2d2","Exhibitions||Fish||Life Through Time Exhibition, 1990-2003"
"1cd8b452-0626-41c9-abdc-6e2ecaaf152b","Exhibitions||Fossils||Life Through Time Exhibition, 1990-2003||Visitors"
"cd0f6421-e763-4dbd-9432-a76484d23403","Dioramas||Exhibitions||Life Through Time Exhibition, 1990-2003"
"83277d0a-4ff8-42e3-be29-dca22e4cadef","Dioramas||Exhibitions||Life Through Time Exhibition, 1990-2003"
"2cf32c78-f5e3-4f46-86fa-b3c74545ce29","Dioramas||Exhibitions||Life Through Time Exhibition, 1990-2003"
"60757592-aab2-4a29-8706-1b97a3a43a93","Exhibitions||Life Through Time Exhibition, 1990-2003"
"f5b2651f-221c-436a-9525-61c54126bc7a","Exhibitions||Life Through Time Exhibition, 1990-2003"
"393f13d9-01ca-480a-9bc6-ee6cfc16f56c","Exhibitions||Life Through Time Exhibition, 1990-2003"
"2ca48072-8b57-40f8-9d2e-e7dd801095bb","Exhibitions||Life Through Time Exhibition, 1990-2003"
"5223af87-f23e-4f56-9511-68c20bf7edba","Exhibitions||Invertebrates||Life Through Time Exhibition, 1990-2003"
"21d2ba84-c32c-412c-895c-365ff92fc64c","Computers||Exhibitions||Life Through Time Exhibition, 1990-2003||Visitors"
"8228d66f-d16c-43d4-951b-f1c8980dac80","Computers||Exhibitions||Life Through Time Exhibition, 1990-2003"
"5cded961-1397-4381-b2e2-f79cb076e126","Exhibitions||Life Through Time Exhibition, 1990-2003"
"66e12a9c-8315-4d52-961d-64b212334c57","Computers||Exhibitions||Life Through Time Exhibition, 1990-2003"
"fb067abf-6c81-42cb-9fbc-535521527b7f","Exhibitions||Life Through Time Exhibition, 1990-2003||Signs  Plaques"
"4f7f148f-2cad-4c07-b5cc-f2cd5f76733c","Arthropoda||Exhibitions||Life Through Time Exhibition, 1990-2003"
"41f0bdbe-de7f-4262-a0f4-634d8e608796","Birds||Computers||Exhibitions||Life Through Time Exhibition, 1990-2003"
"ddb35c65-210d-4b41-a715-58ce9fe4a0fd","Computers||Exhibitions||Illustrations||Life Through Time Exhibition, 1990-2003"
"914c6223-aaad-4e9a-b760-71bc6b787177","Birds||Computers||Exhibitions||Life Through Time Exhibition, 1990-2003||Reptiles"
"ab3c7cf7-cc13-4ca9-b60b-cd50b5b2b47c","Computers||Exhibitions||Life Through Time Exhibition, 1990-2003"
"3598162e-249a-48a4-ab9b-4fca6e0813ca","Computers||Exhibitions||Life Through Time Exhibition, 1990-2003||Reptiles"
"a811d81b-3891-4ed8-9be7-e59cfff6d049","Allosaurus||Exhibitions||Life Through Time Exhibition, 1990-2003"
"e9df6187-3ba5-4ae2-ae37-802d1a071743","Computers||Exhibitions||Life Through Time Exhibition, 1990-2003||Mammals"
"d0390ebb-4f87-4ec9-a32d-e6426bdca7e9","Computers||Exhibitions||Life Through Time Exhibition, 1990-2003||Reptiles"
"9e2eec2e-7a94-4c62-b4d5-60abfc025efc","Computers||Exhibitions||Life Through Time Exhibition, 1990-2003"
"f1b2ee06-e9b8-44ec-b273-0d0357eef889","Mammals (Steinhart Aquarium)||McCosker, John E., 1945-||Steinhart Aquarium (San Francisco, Calif.)||Visitors||Wang, Daohan"
"d3294d1c-3f82-4acb-acd0-c0d64e83c603","McCosker, John E., 1945-||Steinhart Aquarium (San Francisco, Calif.)||Visitors||Wang, Daohan"
"51062774-e99b-407b-a696-433848792c8f","Birds||Egging||Galapagos Expedition, 1905-1906||Ships||Shorelines"
"ed24f6c2-93bf-4832-9be9-e3f51e182b65","Galapagos Expedition, 1905-1906||Birds||Ships"
"3438df6d-2997-45ad-9895-fd403929b01a","Landscapes"
"640c8164-3f2f-4224-ba5b-af5bf2d48c99","Anthropology||Body modification and marking||Dogs||Mammals||Portraits"
"8f905e65-aaf5-46e7-b1c7-baaa3f07c4f2","Invertebrates"
"d019dfae-8130-4e01-a7c5-19c698e191b9","Fieldwork||Invertebrates"
"6216452d-8604-4679-ade5-b96ddb424e6a","Fieldwork||Invertebrates"
"4e79dd8d-3f2e-4d94-ada0-292056cc1ad6","Fieldwork"
"25ac7dc9-77b4-4b5d-b2b7-56a9399bee1c","Arthropoda||Invertebrates||Specimens"
"3f994241-6f6e-40f2-8428-29a3293c0cd3","Arthropoda||Invertebrates||Specimens"
"a5942bf1-6aea-4347-a540-aa0521b9d3cc","Bones"
"4b764abf-d98d-408e-9882-c758081f5306","Arthropoda||Invertebrates||Specimens"
"9102586d-2217-4ab6-a84d-4d781ca8adc2","Campsites||Carriages and carts||Fieldwork"
"cdcd5458-c015-4b16-8ec7-9761654956f5","Portraits"
"952462d9-2ce5-4644-b619-ecfd16c47629","Portraits"
"84c54da9-5eba-45b8-91c3-65a9681dcf28","Carriages and carts||Fieldwork"
"19b7d97e-63f8-42ad-a6ea-756add62ac75","Portraits"
"b7111988-6a72-4c49-918f-998028549e2d","Bridges||Landscapes"
"1823969a-3d07-4d47-9417-ec290a70ea44","Carriages and carts||Landscapes||Mammals"
"33d3e18e-e81d-41da-b911-9295954e6054","Portraits"
"61a16ddf-8750-40bd-936c-0bfe69083aec","Eating  drinking||Portraits"
"0e56798c-8a79-48a6-a380-af86693725b9","Portraits"
"71cd3f63-d636-43c9-85ab-fab316eb39ad","Mjoberg, Eric, 1882-1938||Portraits"
"61842d76-07be-4997-86dc-d5ff75e7d534","Mjoberg, Eric, 1882-1938||Portraits"
"3509196c-41b3-428e-ad0a-f758a766bfbe","Portraits"
"0da84670-6141-4d62-8365-6cc6cd914c00","Mjoberg, Eric, 1882-1938||Portraits"
"6cb54821-a747-48b2-ae85-ac460a550488","Portraits"
"551ffcbb-29e9-43a5-9e47-abd9da1d2822","Mjoberg, Eric, 1882-1938||Portraits"
"d7bdfa90-1f99-4dca-b44c-d621bcead95a","Portraits"
"6a40618c-366a-4ae1-b437-e1f05fcc54a3","Mjoberg, Eric, 1882-1938||Portraits"
"7a6be854-27d9-417c-8cfd-b5f1cfc92526","Anthropology||Body modification and marking||Portraits"
"490f2867-2bbd-4287-bcdf-c1a27ab95f3b","Anthropology||Body modification and marking||Portraits"
"46ec3752-1329-4e43-b65e-1dd69d3fefc1","Anthropology||Body modification and marking||Portraits"
"cc2ca500-e1f6-4d08-8f46-ff609dce05f8","Anthropology||Body modification and marking||Dogs||Mammals||Portraits"
"12db21c7-dda7-44de-86c7-a2d67d994a22","Anthropology||Portraits"
"cbb95416-5087-45e6-b103-a5dd96797486","Anthropology||Body modification and marking||Portraits"
"580de5e6-258a-42f7-b14a-9533a6bdc491","Anthropology||Body modification and marking||Portraits"
"07ba7282-e1c7-466a-96f5-b8fef9dbb32d","Anthropology||Portraits"
"2e1422e4-873c-4b3f-a5f3-556b5ff12ade","Anthropology||Portraits"
"e0188a05-0689-42be-97cb-4c4363502439","Anthropology||Body modification and marking||Portraits||Ships"
"687eedb6-874a-46c3-9aa4-664e447a851d","Anthropology||Body modification and marking||Portraits"
"68bc8af9-22fa-4940-b5de-358a98750f30","Anthropology||Body modification and marking||Portraits"
"b0e36636-6696-4ce2-b422-0ae992c00952","Anthropology||Body modification and marking||Portraits"
"485a7503-d626-4b4f-8b27-7de9d7571a1b","Anthropology||Body modification and marking||Portraits"
"15c1d5d3-1630-4e58-8472-12c58fabcad8","Anthropology||Body modification and marking||Portraits"
"6c748e89-fabd-4998-95c0-2e25ae309109","Anthropology||Portraits"
"31bd1747-cc62-4263-ad88-d4e8df9289e9","Anthropology||Body modification and marking||Portraits"
"2b16980a-908a-4371-a33d-0a387deafd2c","Anthropology||Body modification and marking||Portraits"
"262f422e-3805-4c2d-aa77-6f2e8db44977","Anthropology||Portraits"
"e0b710be-d3ea-48ed-9733-2d93c1f0c89b","Anthropology||Body modification and marking||Portraits"
"745c8a2a-f932-4422-9c3d-e1c2673cea5c","Anthropology||Dwellings||Portraits"
"0fef6493-c31c-4c1c-b881-e120f3321aa1","Anthropology||Body modification and marking||Portraits"
"eda03de5-6cf5-4163-8d69-b4dc8ebdf6ba","Anthropology||Body modification and marking||Portraits"
"876a868e-4e5f-4119-8839-f032865601ca","Anthropology||Portraits||Tree climbing"
"83ab0350-3db5-4f6b-a085-18d8c1603098","Anthropology||Tree climbing"
"c460d363-9b27-4b34-aef2-115e1eafb802","Anthropology||Portraits||Tree climbing"
"cebc01ec-4b0e-4a82-be7c-196854bc710b","Anthropology||Tree climbing"
"5cfe5a62-7790-43a4-91c0-77341043716a","Anthropology||Tree climbing"
"7ad174d6-1bcb-4e22-856f-e5263edc86ef","Anthropology||Body modification and marking||Portraits"
"5737e9e8-fecf-47e8-ba74-34940a29b8f3","Anthropology||Body modification and marking||Portraits"
"bd4e6b9d-c878-430c-a6a3-1cd9907dc9ec","Anthropology||Body modification and marking||Portraits"
"82ad2392-9cdf-4037-ae72-432b16b82142","Anthropology||Body modification and marking||Portraits"
"7a9f099b-9522-4450-bb47-9dbc024bc8d2","Anthropology||Portraits||Tree climbing"
"cf29cb79-cf8c-4e5c-baf7-0b3ad4b55df1","Anthropology||Portraits"
"f78b2757-c61e-4bbd-9405-a328ebb49774","Anthropology||Portraits||Tree climbing"
"7efc80ce-2d54-4342-9dc9-b9288fc38984","Anthropology||Body modification and marking||Portraits"
"373c3aee-e1cf-4d43-8680-2128c1cbec8d","Anthropology||Portraits"
"b01691fd-e701-43fc-9819-a15e94afb6e3","Anthropology||Portraits"
"bf1b3a05-1d02-4821-9f7d-a143805e063f","Anthropology||Body modification and marking||Fishing||Portraits"
"589f2463-d842-4ddc-973c-8d2020d44e82","Anthropology||Body modification and marking||Portraits"
"f4306b15-79f4-4873-8d83-3d3a89f1af40","Anthropology||Portraits"
"6b987947-a3d5-415c-a0a0-3f44d03f9d04","Anthropology||Portraits"
"d5ea2c3e-5571-428a-b33e-8583c16e7269","Anthropology||Hunting||Mammals||Portraits"
"3e9a5f1a-e217-4208-ba46-1d906eb7b77a","Anthropology||Portraits"
"c8917db4-5f77-4786-b6c2-c70b2cd6e49b","Anthropology||Fishing||Portraits"
"1a84f33a-7d7c-4cad-89d1-d572f19ccabc","Anthropology||Portraits"
"fcd13e5b-293a-442e-bbde-3aa96725aa6c","Anthropology||Body modification and marking||Portraits"
"f5784024-070f-4e3b-b836-aef816ff3bdc","Portraits"
"e8870e9d-4a68-42f3-bc64-1ecd438e3206","Anthropology||Portraits"
"4ae49690-e2ed-40d6-8af1-b5a1fddce5fb","Anthropology||Body modification and marking||Portraits"
"4b72bdac-bdfb-4084-9fdb-116d916892f4","Anthropology||Body modification and marking||Portraits"
"f2b6adcc-78ef-483c-a58c-a04233e3d930","Anthropology||Body modification and marking||Portraits"
"4712e8c9-7991-4477-b9c2-c44791f5cf9c","Anthropology||Body modification and marking||Portraits"
"e71e77d8-a9c2-4d7d-8757-aaab5a418234","Anthropology||Buildings||Portraits"
"7f59aa67-6c7c-470e-b579-f4ba9ec1491f","Anthropology||Buildings||Portraits"
"366cd623-7466-4c61-bb22-f690c16f872c","Anthropology||Dwellings||Portraits"
"512904f5-0c19-4c26-ac55-4eec1b118662","Portraits"
"cf484cef-8bbe-461c-99d9-f9b545694285","Anthropology||Fences"
"2feaa406-559e-4326-846b-013541622fda","Portraits"
"b1881798-0f87-4095-8959-baf8e0bc5e3b","Anthropology||Dwellings||Portraits"
"0b44f0dc-6682-4fb5-8bf6-4533dfd5ef5e","Anthropology||Dwellings"
"24ab42cd-53de-4d6e-978b-fc23c1c471fb","Anthropology||Portraits"
"ee5c8827-b20c-40b0-aff5-8f5619736a2d","Anthropology||Portraits"
"7d638916-44ae-4693-a50f-62e23312576a","Anthropology||Portraits"
"e56ce0b7-009f-4b92-a71a-f0b135545eb4","Anthropology||Portraits"
"a4631c37-6950-4dbd-9c2b-445f1240f006","Anthropology||Portraits"
"f7f47a37-a2ee-4926-aea0-c36535ebf208","Anthropology||Portraits"
"f58c8e4c-a132-4ce8-bed5-f18651035814","Anthropology||Portraits"
"78af185b-9a8f-4901-a3b8-469262023497","Anthropology||Dwellings||Portraits||Shorelines"
"34daa0b5-aa84-4dda-b84b-356194c70726","Anthropology||Portraits"
"07c6da0c-cb94-4043-a44b-a3d40bbd148c","Anthropology||Portraits"
"31d509e3-1587-482f-960c-ee8884f626fb","Anthropology||Body modification and marking||Portraits"
"82fd7040-f36d-4f32-a699-99ab0da24156","Anthropology||Landscapes"
"df04ff12-b285-4558-ae90-acf1a07b8fe6","Anthropology||Body modification and marking||Portraits"
"2631b01e-592b-4f24-a986-1d327380ba3b","Anthropology||Body modification and marking||Portraits"
"72dde788-8679-4670-85e6-eaf41a21ed77","Anthropology||Body modification and marking||Portraits"
"af2291b9-1147-406a-b0de-6f0aca798e77","Anthropology||Body modification and marking||Portraits"
"f1aa5ac2-15d7-4de9-8ed2-f03f5bbb0fc5","Anthropology||Body modification and marking||Portraits"
"1926bf23-159b-43b8-8a44-fb300689da87","Anthropology||Body modification and marking||Portraits"
"fef7a431-01bf-4b10-95cd-756603cc8e18","Anthropology||Body modification and marking||Portraits"
"08b82995-9c9d-4c5b-ae24-9f71ee83385a","Anthropology||Body modification and marking||Portraits"
"e01b98b5-03ea-4cd6-a2cc-522fa0cfb222","Anthropology||Body modification and marking||Portraits"
"1e9bcd0d-73b4-4193-ab2c-89990474f1ef","Anthropology||Body modification and marking||Portraits"
"fd312a13-750d-4602-9387-a21f876dee29","Anthropology||Body modification and marking||Portraits"
"733f69fd-5efb-4490-ac7f-c35918b929fb","Anthropology||Body modification and marking||Portraits"
"cc27c4ff-755a-43b9-8bf6-1655a0623f94","Anthropology||Body modification and marking||Portraits"
"540bbf16-4cc9-49ca-98c7-bd8dfc66bb4b","Anthropology||Body modification and marking||Portraits"
"83c2ba6f-3de2-4ca6-ad21-2b27afbcbfc9","Anthropology||Body modification and marking||Portraits"
"ca721850-aaf6-4f48-96c9-cd5f15c906cf","Anthropology||Body modification and marking||Portraits"
"11a41c77-3c85-45e2-9c43-6daaf87f8ac4","Anthropology||Body modification and marking||Portraits"
"058dd520-30a9-4797-9460-347829171329","Anthropology||Body modification and marking||Portraits"
"409293ec-2958-4224-89ab-884da22b60bb","Anthropology||Body modification and marking||Portraits"
"122a6831-9fcc-4115-9808-b7f479486c3a","Anthropology||Landscapes"
"7a520241-bdff-42d8-9b85-e4424b762c11","Anthropology||Dwellings||Portraits"
"a80d0c07-d93d-488b-bd36-38020f7c5b6e","Anthropology||Portraits"
"7f76f717-9fb3-4669-8a08-32bd5f17072b","Anthropology||Body modification and marking||Portraits"
"638327fe-9858-4f62-bb76-b1a54e49603e","Anthropology||Body modification and marking||Portraits"
"b893221a-5209-4ba8-8d17-1bc9e207264f","Anthropology||Portraits"
"56da5bda-2bd6-4455-bfb8-b3472d2eabd0","Anthropology||Portraits"
"0ce265f6-adbc-4edb-a688-953c43daa526","Anthropology||Ships"
"a0abe93c-5e20-4d33-8ae5-41eaa6c87802","Anthropology||Portraits"
"1e10ea71-c789-4499-a109-663103ec1dae","Anthropology||Body modification and marking||Portraits"
"91a3fc5c-6f16-4639-89fc-3d9bfafa0683","Anthropology||Portraits"
"cf060484-bae2-439f-8a01-5fdae6a75683","Anthropology||Body modification and marking||Dogs||Mammals||Portraits"
"213e5767-4f12-439a-8b51-4a86c4be4ae0","Anthropology||Body modification and marking||Dogs||Mammals||Portraits"
"a69f75b6-1743-4cc4-bc71-57a53900762b","Anthropology||Portraits"
"ed6b2823-1d8e-491c-bbae-c586d758c485","Anthropology||Portraits"
"21950a5e-2118-493f-bd44-417c10c5f8d7","Anthropology||Portraits"
"3f515e65-7a0a-4d88-9dbd-7d2c6b80c0a7","Anthropology||Dwellings||Portraits"
"eba2d822-2ff8-45e5-8d1a-ea0c4bf1cd51","Anthropology||Body modification and marking||Portraits"
"580d5f93-31dd-4a66-80ec-3cff1eab2e66","Anthropology||Body modification and marking||Portraits"
"36f62279-0595-4a2e-ab35-4cbceaaa0f06","Anthropology||Body modification and marking||Portraits"
"1d1cc3aa-75c4-496c-8ac2-7dfcc36db533","Anthropology||Portraits"
"0ec9ba34-6a8d-46b5-857c-9c339e984be4","Anthropology||Body modification and marking||Portraits"
"c51606c6-21e4-4de4-a924-169db5877884","Anthropology||Body modification and marking||Portraits"
"35b53a18-ea7f-4410-928a-310e297870be","Anthropology||Body modification and marking||Portraits"
"ef03a078-a5c3-4619-ac0c-a328c8b72336","Anthropology"
"2b31b5ca-771b-4020-ad48-4c2581fd2ee0","Anthropology||Portraits"
"6b4f6063-0207-4823-9c64-806202ad8ed4","Anthropology"
"31525483-df50-45ad-b40b-9697c60277ce","Anthropology||Body modification and marking||Portraits"
"63f0b532-e12b-4244-9116-f8c508cf0cbe","Anthropology"
"538ded1c-b97d-42ba-b548-21561d2ba95c","Anthropology||Body modification and marking||Portraits"
"d03dd06f-317f-411b-bc67-684aef0ee981","Anthropology||Buildings||Portraits"
"49391787-8a81-49ff-9b1c-06d371665b8e","Anthropology"
"0e2f22b7-f98f-47f9-83a5-4bcb6ea6380f","Anthropology||Portraits"
"ee062e9a-ab92-4e93-8d71-93c02cf0b221","Anthropology||Portraits"
"4f6e147b-fd1f-466f-ad74-516c815fe6a5","Anthropology||Dwellings||Portraits"
"26dcc90e-3642-49aa-a5fa-27e579806aea","Anthropology||Dwellings||Portraits"
"8484c263-d4fd-4914-b6d8-f1afd29dc988","Anthropology||Body modification and marking||Portraits"
"e27e321c-3a51-455b-9ea9-bfe6d45f972a","Anthropology||Body modification and marking||Portraits"
"63dee38b-f7fd-4ba0-9e4d-0feb86a94045","Anthropology||Body modification and marking||Dwellings||Portraits"
"5b819ab6-ffd2-4fa8-b23d-b7991e4cdfe0","Anthropology||Body modification and marking||Portraits||Ships"
"35d883cc-fddb-4149-a2bb-40ef1b6a2aba","Anthropology||Landscapes||Shorelines"
"2570b71e-b0ca-413e-ac55-7973b4ca659b","Anthropology||Mammals||Portraits"
"bcec98bf-e51c-44f4-b613-aea6362a5554","Anthropology||Buildings"
"b9012570-e4c2-425b-96fb-1c843e65adcc","Anthropology||Buildings||Portraits"
"a5eaae0c-2c20-4caf-8a64-61c93f135250","Anthropology"
"0d826bca-5a29-45d1-9416-a8a63c4026fc","Anthropology||Portraits"
"5b432208-c044-477b-b658-589d7e7b1711","Anthropology"
"e75fe7e7-6193-4355-b5b8-4586ab0b1611","Anthropology||Ships"
"30d29b97-bf8d-4425-a481-a330943c7c1a","Anthropology||Hunting||Portraits"
"dbcda26d-c79f-4256-9d84-2ceeaa2ea63c","Anthropology||Ceremonies"
"51bb99f6-c300-4a07-b32e-d154c1008ebd","Anthropology||Portraits"
"56a591c2-4acc-4ef1-a66e-9c5ac53694ee","Anthropology||Buildings||Portraits"
"25db6ce6-3bc9-47ba-9ceb-930ff2288b45","Buildings||Churches||Portraits"
"168b197e-57f9-4cac-bab1-b3f477f7f13f","Anthropology||Buildings"
"9cc917f3-46b2-49c2-a0f0-db1403d96920","Anthropology||Body modification and marking||Buildings||Portraits"
"e420285c-0c3f-4b0a-aafa-e1865bd30fd4","Anthropology||Portraits"
"8c56f8e3-b46a-4ddf-801f-bcbc672c884e","Anthropology||Portraits"
"cbae0218-27e9-4fbb-b51e-4ba812fe2e36","Anthropology||Portraits"
"02ff3edd-8de1-4e6d-b3b3-cfe653890a64","Anthropology||Portraits"
"61f7df86-49d1-48aa-93a2-125bae3e0c19","Anthropology||Portraits"
"a1b9342b-cbd6-476d-b515-ede6f4014e36","Anthropology||Portraits"
"ec8e521b-d9d4-46d4-b20c-214fa18293e6","Anthropology, Fishing||Shorelines"
"eda50e77-6dcd-47d8-be2d-b6c0b7e4252b","Anthropology||Portraits"
"1206d9c5-c19f-4290-aaab-77e41ce18d4d","Anthropology||Portraits"
"d852eac9-218a-4e83-8276-ec5120b827f4","Anthropology||Dogs||Dwellings||Mammals||Portraits"
"3947933f-abe6-4106-a097-85f2f98aaee6","Anthropology||Dwellings||Portraits"
"3bd45654-d6da-4cac-a5b9-4ca9a6d8966c","Anthropology||Graves"
"a35ca799-a513-4124-83c3-188e5701f004","Anthropology||Graves"
"223edb11-e2e3-427c-b782-927683a53e92","Anthropology||Bones||Graves||Mammals"
"c15b39a2-b0a4-47f2-9fb3-f29f14f209cc","Anthropology||Bones||Graves"
"4fcb2c7f-f912-4fe2-8ddd-5ed1be870daf","Anthropology||Graves||Mammals"
"cf25c3a8-f391-4394-9c49-d51a6f670871","Anthropology||Graves"
"ec776c7f-d99f-49bb-b194-f98df4ec0e94","Anthropology||Graves"
"fa78dfbe-9b1f-4050-be2d-279058eeb7e5","Anthropology||Graves"
"7820f303-e532-4e0e-8332-9c72320eef97","Anthropology||Graves"
"c7c31dbb-a11c-4d0a-a8b3-5b22c07d2ca8","Anthropology||Graves"
"f66a91b7-6206-4c85-8a06-61b9b1e87703","Anthropology||Graves"
"624cccce-8502-4293-9b8e-d919a3c17bee","Anthropology||Graves"
"9c913b43-6343-46a0-93d7-3e6ccdc01be8","Anthropology||Graves"
"412a4c8d-3fdb-48eb-925a-18ec08727fd5","Anthropology||Bones||Graves"
"001da67e-74c4-417f-8547-b6d8bf4f22ba","Anthropology||Graves"
"da586de0-4e74-48f6-a0c6-7f3a12f7efca","Fishing||Shorelines"
"a5fa82d6-e3fa-4807-b288-41157a0a4f34","Eating  drinking||Portraits"
"d21d8b44-8f9b-4b7e-985c-2a05e1409586","Eating  drinking"
"af1e5f8a-0aa3-4a72-b3b4-bc2eb1deb794","Trees"
"589a45e2-934c-42f9-9ac2-431863b434c3","Carriages and carts||Eating  drinking||Portraits"
"af0731f3-e9b0-42a8-b2c7-ca394cb1a12e","Campsites||Portraits"
"78bed6d9-772f-458a-b540-b6175b195543","Campsites||Dogs||Mammals||Portraits"
"c987c188-43a3-45c5-a653-e553f629ae76","Mammals||Portraits"
"455280f2-b265-4c33-9775-72529269f83e","Cooking||Campsites"
"2416a9f1-19a5-46e9-9775-1c78f1200ea8","Mammals||Portraits"
"10fbdf80-78d2-40ff-ad21-f71978c6eb0b","Mammals||Portraits"
"9c050174-3bf1-4f12-a17c-c12b35dfd92e","Fieldwork||Mammals"
"fc016069-c573-499b-a04d-0c026bce8fc0","Fieldwork||Mammals"
"35208b44-8802-4a89-9470-90deb0102d99","Fieldwork"
"5eec8f70-d4d4-49b1-99c8-4c42826961a3","Fieldwork||Portraits"
